CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P;DEPT_i;DEPT_j;EPT_i;LIBEPT_i;EPT_j;LIBEPT_j
94042;Joinville-le-Pont;92026;Courbevoie;123;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94042;Joinville-le-Pont;93048;Montreuil;147;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94042;Joinville-le-Pont;94017;Champigny-sur-Marne;256;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94042;Joinville-le-Pont;94028;Créteil;285;94;94;T10;Association des Communes de l'Est Parisien;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94042;Joinville-le-Pont;94033;Fontenay-sous-Bois;104;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94042;Joinville-le-Pont;94068;Saint-Maur-des-Fossés;254;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94042;Joinville-le-Pont;94069;Saint-Maurice;104;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94042;Joinville-le-Pont;94080;Vincennes;117;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94043;Le Kremlin-Bicêtre;75101;Paris 1er Arrondissement;165;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75102;Paris 2e  Arrondissement;156;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75104;Paris 4e  Arrondissement;145;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75105;Paris 5e  Arrondissement;267;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75106;Paris 6e  Arrondissement;166;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75107;Paris 7e  Arrondissement;311;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75108;Paris 8e  Arrondissement;398;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75109;Paris 9e  Arrondissement;294;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75110;Paris 10e  Arrondissement;141;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75111;Paris 11e  Arrondissement;147;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75112;Paris 12e  Arrondissement;324;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75113;Paris 13e  Arrondissement;768;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75114;Paris 14e  Arrondissement;366;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75115;Paris 15e  Arrondissement;577;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75116;Paris 16e  Arrondissement;136;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75117;Paris 17e  Arrondissement;151;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75119;Paris 19e  Arrondissement;108;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;75120;Paris 20e  Arrondissement;131;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94043;Le Kremlin-Bicêtre;92026;Courbevoie;104;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94043;Le Kremlin-Bicêtre;92040;Issy-les-Moulineaux;146;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T3;Grand Paris Sud Ouest
94043;Le Kremlin-Bicêtre;92062;Puteaux;103;94;92;T12;Val de Bievres - Seine Amond - Grand Orly;T4;La Defense
94043;Le Kremlin-Bicêtre;93066;Saint-Denis;116;94;93;T12;Val de Bievres - Seine Amond - Grand Orly;T6;Plaine Commune
94043;Le Kremlin-Bicêtre;94003;Arcueil;163;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94043;Le Kremlin-Bicêtre;94028;Créteil;135;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94043;Le Kremlin-Bicêtre;94037;Gentilly;104;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94043;Le Kremlin-Bicêtre;94041;Ivry-sur-Seine;286;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94043;Le Kremlin-Bicêtre;94076;Villejuif;276;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94043;Le Kremlin-Bicêtre;94081;Vitry-sur-Seine;136;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94044;Limeil-Brévannes;75108;Paris 8e  Arrondissement;163;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94044;Limeil-Brévannes;75112;Paris 12e  Arrondissement;341;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94044;Limeil-Brévannes;75113;Paris 13e  Arrondissement;190;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94044;Limeil-Brévannes;75114;Paris 14e  Arrondissement;111;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94044;Limeil-Brévannes;75115;Paris 15e  Arrondissement;132;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94044;Limeil-Brévannes;75116;Paris 16e  Arrondissement;133;94;75;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T1;Paris
94044;Limeil-Brévannes;94002;Alfortville;128;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94044;Limeil-Brévannes;94004;Boissy-Saint-Léger;291;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94044;Limeil-Brévannes;94011;Bonneuil-sur-Marne;339;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94044;Limeil-Brévannes;94017;Champigny-sur-Marne;119;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94044;Limeil-Brévannes;94028;Créteil;1304;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94044;Limeil-Brévannes;94041;Ivry-sur-Seine;181;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94044;Limeil-Brévannes;94046;Maisons-Alfort;140;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94044;Limeil-Brévannes;94054;Orly;130;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94044;Limeil-Brévannes;94068;Saint-Maur-des-Fossés;210;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T10;Association des Communes de l'Est Parisien
94044;Limeil-Brévannes;94071;Sucy-en-Brie;199;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94044;Limeil-Brévannes;94073;Thiais;129;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94044;Limeil-Brévannes;94074;Valenton;198;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94044;Limeil-Brévannes;94078;Villeneuve-Saint-Georges;247;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94044;Limeil-Brévannes;94081;Vitry-sur-Seine;158;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;75101;Paris 1er Arrondissement;283;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75102;Paris 2e  Arrondissement;307;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75103;Paris 3e  Arrondissement;176;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75104;Paris 4e  Arrondissement;254;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75105;Paris 5e  Arrondissement;248;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75106;Paris 6e  Arrondissement;197;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75107;Paris 7e  Arrondissement;708;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75108;Paris 8e  Arrondissement;767;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75109;Paris 9e  Arrondissement;478;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75110;Paris 10e  Arrondissement;339;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75111;Paris 11e  Arrondissement;481;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75112;Paris 12e  Arrondissement;1349;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75113;Paris 13e  Arrondissement;826;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75114;Paris 14e  Arrondissement;362;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75115;Paris 15e  Arrondissement;570;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75116;Paris 16e  Arrondissement;328;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75117;Paris 17e  Arrondissement;343;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75118;Paris 18e  Arrondissement;197;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75119;Paris 19e  Arrondissement;292;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;75120;Paris 20e  Arrondissement;285;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94046;Maisons-Alfort;92012;Boulogne-Billancourt;204;94;92;T10;Association des Communes de l'Est Parisien;T3;Grand Paris Sud Ouest
94046;Maisons-Alfort;92026;Courbevoie;272;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94046;Maisons-Alfort;92040;Issy-les-Moulineaux;213;94;92;T10;Association des Communes de l'Est Parisien;T3;Grand Paris Sud Ouest
94046;Maisons-Alfort;92044;Levallois-Perret;180;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94046;Maisons-Alfort;92049;Montrouge;140;94;92;T10;Association des Communes de l'Est Parisien;T2;Sud Hauts-de-Seine
94046;Maisons-Alfort;92050;Nanterre;211;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94046;Maisons-Alfort;92062;Puteaux;245;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94046;Maisons-Alfort;93048;Montreuil;305;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94046;Maisons-Alfort;93051;Noisy-le-Grand;123;94;93;T10;Association des Communes de l'Est Parisien;T9;Grand-Paris Est
94046;Maisons-Alfort;93066;Saint-Denis;231;94;93;T10;Association des Communes de l'Est Parisien;T6;Plaine Commune
94046;Maisons-Alfort;94002;Alfortville;460;94;94;T10;Association des Communes de l'Est Parisien;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94046;Maisons-Alfort;94003;Arcueil;103;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;94011;Bonneuil-sur-Marne;129;94;94;T10;Association des Communes de l'Est Parisien;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94046;Maisons-Alfort;94018;Charenton-le-Pont;478;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94046;Maisons-Alfort;94022;Choisy-le-Roi;128;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;94028;Créteil;1693;94;94;T10;Association des Communes de l'Est Parisien;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94046;Maisons-Alfort;94033;Fontenay-sous-Bois;151;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94046;Maisons-Alfort;94041;Ivry-sur-Seine;459;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;94052;Nogent-sur-Marne;101;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94046;Maisons-Alfort;94065;Rungis;147;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;94068;Saint-Maur-des-Fossés;303;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94046;Maisons-Alfort;94069;Saint-Maurice;303;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94046;Maisons-Alfort;94076;Villejuif;134;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;94078;Villeneuve-Saint-Georges;187;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94046;Maisons-Alfort;94080;Vincennes;229;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94046;Maisons-Alfort;94081;Vitry-sur-Seine;334;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94047;Mandres-les-Roses;94028;Créteil;139;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94048;Marolles-en-Brie;94028;Créteil;219;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94052;Nogent-sur-Marne;75101;Paris 1er Arrondissement;248;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75102;Paris 2e  Arrondissement;263;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75103;Paris 3e  Arrondissement;108;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75104;Paris 4e  Arrondissement;125;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75105;Paris 5e  Arrondissement;115;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75106;Paris 6e  Arrondissement;128;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75107;Paris 7e  Arrondissement;213;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75108;Paris 8e  Arrondissement;635;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75109;Paris 9e  Arrondissement;389;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75110;Paris 10e  Arrondissement;249;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75111;Paris 11e  Arrondissement;276;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75112;Paris 12e  Arrondissement;630;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75113;Paris 13e  Arrondissement;403;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75114;Paris 14e  Arrondissement;174;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75115;Paris 15e  Arrondissement;332;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75116;Paris 16e  Arrondissement;182;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75117;Paris 17e  Arrondissement;258;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75119;Paris 19e  Arrondissement;233;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;75120;Paris 20e  Arrondissement;251;94;75;T10;Association des Communes de l'Est Parisien;T1;Paris
94052;Nogent-sur-Marne;92012;Boulogne-Billancourt;129;94;92;T10;Association des Communes de l'Est Parisien;T3;Grand Paris Sud Ouest
94052;Nogent-sur-Marne;92026;Courbevoie;206;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94052;Nogent-sur-Marne;92044;Levallois-Perret;121;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94052;Nogent-sur-Marne;92050;Nanterre;140;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94052;Nogent-sur-Marne;92051;Neuilly-sur-Seine;106;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94052;Nogent-sur-Marne;92062;Puteaux;190;94;92;T10;Association des Communes de l'Est Parisien;T4;La Defense
94052;Nogent-sur-Marne;93048;Montreuil;362;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94052;Nogent-sur-Marne;93051;Noisy-le-Grand;163;94;93;T10;Association des Communes de l'Est Parisien;T9;Grand-Paris Est
94052;Nogent-sur-Marne;93055;Pantin;120;94;93;T10;Association des Communes de l'Est Parisien;T8;Est Ensemble
94052;Nogent-sur-Marne;93066;Saint-Denis;184;94;93;T10;Association des Communes de l'Est Parisien;T6;Plaine Commune
94052;Nogent-sur-Marne;94015;Bry-sur-Marne;113;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94052;Nogent-sur-Marne;94017;Champigny-sur-Marne;119;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94052;Nogent-sur-Marne;94018;Charenton-le-Pont;150;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94052;Nogent-sur-Marne;94028;Créteil;244;94;94;T10;Association des Communes de l'Est Parisien;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94052;Nogent-sur-Marne;94033;Fontenay-sous-Bois;348;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94052;Nogent-sur-Marne;94041;Ivry-sur-Seine;138;94;94;T10;Association des Communes de l'Est Parisien;T12;Val de Bievres - Seine Amond - Grand Orly
94052;Nogent-sur-Marne;94058;Le Perreux-sur-Marne;180;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94052;Nogent-sur-Marne;94068;Saint-Maur-des-Fossés;173;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94052;Nogent-sur-Marne;94080;Vincennes;330;94;94;T10;Association des Communes de l'Est Parisien;T10;Association des Communes de l'Est Parisien
94053;Noiseau;94028;Créteil;199;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94053;Noiseau;94071;Sucy-en-Brie;124;94;94;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94054;Orly;75108;Paris 8e  Arrondissement;162;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94054;Orly;75112;Paris 12e  Arrondissement;178;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94054;Orly;75113;Paris 13e  Arrondissement;270;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94054;Orly;75114;Paris 14e  Arrondissement;127;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94054;Orly;75115;Paris 15e  Arrondissement;155;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94054;Orly;75116;Paris 16e  Arrondissement;102;94;75;T12;Val de Bievres - Seine Amond - Grand Orly;T1;Paris
94054;Orly;94022;Choisy-le-Roi;265;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94054;Orly;94028;Créteil;240;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T11;Plaine Centrale - Haut Val-de-Marne - Plateau Briard
94054;Orly;94041;Ivry-sur-Seine;202;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
94054;Orly;94065;Rungis;406;94;94;T12;Val de Bievres - Seine Amond - Grand Orly;T12;Val de Bievres - Seine Amond - Grand Orly
